product_name,original_price,current_price,product_url,extraction-date
Sapatilha Laço Viés Verniz Moleca Preto,89,56.72,https://produto.mercadolivre.com.br/MLB-1833363240-sapatilha-laco-vies-verniz-moleca-preto-_JM?hide_psmb=true#reco_item_pos=47&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Sandália Rasteira Tiras Detalhes Metalizados Beira Rio,79,39.04,https://produto.mercadolivre.com.br/MLB-2068730831-sandalia-rasteira-tiras-detalhes-metalizados-beira-rio-_JM?hide_psmb=true#reco_item_pos=0&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Disco De Escultura Em Madeira Multifuncional De Alta Dureza,87,78.99,https://produto.mercadolivre.com.br/MLB-1343133608-disco-de-escultura-em-madeira-multifuncional-de-alta-dureza-_JM?hide_psmb=true#reco_item_pos=1&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Kit 2 Pares De Brincos De Zircônia 4mm E 7mm Ouro 18k,354,318.81,https://produto.mercadolivre.com.br/MLB-985968411-kit-2-pares-de-brincos-de-zircnia-4mm-e-7mm-ouro-18k-_JM?variation=50570314980&hide_psmb=true#reco_item_pos=2&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
"Molinete Leve Alta Velocidade 9,1:1",199,176.93,https://produto.mercadolivre.com.br/MLB-1310284401-molinete-leve-alta-velocidade-911-_JM?hide_psmb=true#reco_item_pos=3&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Scarpin Salto Médio Laço Preto Modare,139,63.70,https://produto.mercadolivre.com.br/MLB-2008128657-scarpin-salto-medio-laco-preto-modare-_JM?hide_psmb=true#reco_item_pos=4&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Fritadeira Industrial Elétrica Ital Inox Feoi 5 5l Prata 220v,427,371.49,https://produto.mercadolivre.com.br/MLB-1726769743-fritadeira-industrial-eletrica-ital-inox-feoi-5-5l-prata-220v-_JM?hide_psmb=true#reco_item_pos=5&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Relógio Champion Feminino Quadrado Dourado + Colar E Brincos,249,209.90,https://produto.mercadolivre.com.br/MLB-1280031239-relogio-champion-feminino-quadrado-dourado-colar-e-brincos-_JM?variation=56502605803&hide_psmb=true#reco_item_pos=6&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Relógio Technos Masculino Dourado Classic Legacy Grande,999,859,https://produto.mercadolivre.com.br/MLB-1222262352-relogio-technos-masculino-dourado-classic-legacy-grande-_JM?variation=36205585437&hide_psmb=true#reco_item_pos=7&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Garra De Urso Com Tridente E Suporte Personalizado,149,142.40,https://produto.mercadolivre.com.br/MLB-1849694650-garra-de-urso-com-tridente-e-suporte-personalizado-_JM?hide_psmb=true#reco_item_pos=8&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Cabo Oculus Link Quest 2 E 1 De 5 Metros Usb-c Nota Fiscal,269,242.10,https://produto.mercadolivre.com.br/MLB-1807884130-cabo-oculus-link-quest-2-e-1-de-5-metros-usb-c-nota-fiscal-_JM?variation=94106300318&hide_psmb=true#reco_item_pos=9&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Conjunto De Manga De Dedo De 4 Pces Para Percussão De Tambor,82,74.94,https://produto.mercadolivre.com.br/MLB-1737968437-conjunto-de-manga-de-dedo-de-4-pces-para-percusso-de-tambor-_JM?hide_psmb=true#reco_item_pos=10&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Sandálias Havaianas You St Trp Bsc,71,44.09,https://produto.mercadolivre.com.br/MLB-1978290432-sandalias-havaianas-you-st-trp-bsc-_JM?hide_psmb=true#reco_item_pos=11&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Kit 10 Cuecas Boxer Elástico Prata Polo Wear,179,164.94,https://produto.mercadolivre.com.br/MLB-1737586249-kit-10-cuecas-boxer-elastico-prata-polo-wear-_JM?hide_psmb=true#reco_item_pos=12&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Camisa Oxford Manga Curta Color Reserva,299,217.48,https://produto.mercadolivre.com.br/MLB-2038346082-camisa-oxford-manga-curta-color-reserva-_JM?hide_psmb=true#reco_item_pos=13&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Defletor Para Ar Condicionado Split Ajustável,78,74.16,https://produto.mercadolivre.com.br/MLB-1771135300-defletor-para-ar-condicionado-split-ajustavel-_JM?hide_psmb=true#reco_item_pos=14&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Painel Para Tv De Até 43 Polegadas Mister Viero Branco,229,192,https://produto.mercadolivre.com.br/MLB-1364764222-painel-para-tv-de-ate-43-polegadas-mister-viero-branco-_JM?variation=46380130584&hide_psmb=true#reco_item_pos=15&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Tuya Wifi Casa Inteligente Sensor De Temperatura Sem Fio Cas,201,150.90,https://produto.mercadolivre.com.br/MLB-1751523642-tuya-wifi-casa-inteligente-sensor-de-temperatura-sem-fio-cas-_JM?hide_psmb=true#reco_item_pos=16&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Kit Piscina Caribe Espreguiçadeiras Mesas Cadeiras Varanda,2579,2424.26,https://produto.mercadolivre.com.br/MLB-1986877371-kit-piscina-caribe-espreguicadeiras-mesas-cadeiras-varanda-_JM?hide_psmb=true#reco_item_pos=17&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Bola De Montagem De Parede De Basquete De Suporte De Exposiç,95,85.95,https://produto.mercadolivre.com.br/MLB-1839293695-bola-de-montagem-de-parede-de-basquete-de-suporte-de-exposic-_JM?variation=80168322216&hide_psmb=true#reco_item_pos=18&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Relógio Feminino Pulseira Em Tecido Analógico Quartzo Triton,149,96.82,https://produto.mercadolivre.com.br/MLB-2058923585-relogio-feminino-pulseira-em-tecido-analogico-quartzo-triton-_JM?variation=173817317578&hide_psmb=true#reco_item_pos=19&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Jogo De Cama Queen Poliéster 4 Peças Loft. Camesa Branco,117,99.90,https://produto.mercadolivre.com.br/MLB-1986631837-jogo-de-cama-queen-poliester-4-pecas-loft-camesa-branco-_JM?hide_psmb=true#reco_item_pos=20&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Sandália Rasteira Feminina Em Pedraria / Preto - Vizzano,89,43.92,https://produto.mercadolivre.com.br/MLB-1765983034-sandalia-rasteira-feminina-em-pedraria-preto-vizzano-_JM?hide_psmb=true#reco_item_pos=21&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Chinelo Kids Max Heróis Havaianas,39,24.49,https://produto.mercadolivre.com.br/MLB-2025501539-chinelo-kids-max-herois-havaianas-_JM?hide_psmb=true#reco_item_pos=22&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Kit 20 Cuecas Boxer Voker Plus Size Tamanho Grande,239,203.91,https://produto.mercadolivre.com.br/MLB-1406564482-kit-20-cuecas-boxer-voker-plus-size-tamanho-grande-_JM?hide_psmb=true#reco_item_pos=23&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Cesta De Natal Bauducco Panetone Pequena 14 Itens,74,71.05,https://produto.mercadolivre.com.br/MLB-2048944496-cesta-de-natal-bauducco-panetone-pequena-14-itens-_JM?hide_psmb=true#reco_item_pos=24&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Roller Patins Infantil Rosa 4 Rodas + Kit Proteção ,305,274.50,https://produto.mercadolivre.com.br/MLB-1149993520-roller-patins-infantil-rosa-4-rodas-kit-proteco-_JM?hide_psmb=true#reco_item_pos=25&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Anel De Led Luz Estúdio Foto Vídeo Com Tripé Regulável,171,150.90,https://produto.mercadolivre.com.br/MLB-1403846309-anel-de-led-luz-estudio-foto-video-com-tripe-regulavel-_JM?variation=90448204994&hide_psmb=true#reco_item_pos=26&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Camisa Manga Curta Bebê Menino Estampa Folhagem,34,33.99,https://produto.mercadolivre.com.br/MLB-2107046135-camisa-manga-curta-beb-menino-estampa-folhagem-_JM?hide_psmb=true#reco_item_pos=27&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Computador De Bicicleta G + Velocímetro Gps Sem Fio,211,196.90,https://produto.mercadolivre.com.br/MLB-1752753169-computador-de-bicicleta-g-velocimetro-gps-sem-fio-_JM?variation=79085073611&hide_psmb=true#reco_item_pos=28&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Caneta Escova Caneta Fineliner Dupla Marcadores Iforu 48 Cor,107,101.19,https://produto.mercadolivre.com.br/MLB-1863798973-caneta-escova-caneta-fineliner-dupla-marcadores-iforu-48-cor-_JM?hide_psmb=true#reco_item_pos=29&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Chinelo Adulto E Infantil Star Wars Branco Havaianas ,24,17.62,https://produto.mercadolivre.com.br/MLB-1699569750-chinelo-adulto-e-infantil-star-wars-branco-havaianas-_JM?variation=67132131467&hide_psmb=true#reco_item_pos=30&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Mule Feminino Hotfix Perfuros E Brilho Preto Vizzano,129,68.60,https://produto.mercadolivre.com.br/MLB-1902276894-mule-feminino-hotfix-perfuros-e-brilho-preto-vizzano-_JM?hide_psmb=true#reco_item_pos=31&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Boardshort Masculino Estampado Polo Wear,79,69.99,https://produto.mercadolivre.com.br/MLB-2065124373-boardshort-masculino-estampado-polo-wear-_JM?hide_psmb=true#reco_item_pos=32&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Sapatilha Pelúcia Laço Moleca Areia 5723-103-5881-78278 ,69,29.49,https://produto.mercadolivre.com.br/MLB-1821402085-sapatilha-pelucia-laco-moleca-areia-5723-103-5881-78278-_JM?hide_psmb=true#reco_item_pos=33&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Carro Pedal Buzina Personalizado Volante Rotacional Meninos,298,283.43,https://produto.mercadolivre.com.br/MLB-1992200636-carro-pedal-buzina-personalizado-volante-rotacional-meninos-_JM?variation=95591657277&hide_psmb=true#reco_item_pos=34&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Microscópio Infantil 1200x 400100 Biologia Da Natureza,169,146.91,https://produto.mercadolivre.com.br/MLB-1316938805-microscopio-infantil-1200x-400100-biologia-da-natureza-_JM?hide_psmb=true#reco_item_pos=35&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Corrente Cordão Masculino Ouro 18k Piastrine 60cm Barato ,839,797.90,https://produto.mercadolivre.com.br/MLB-1375654302-corrente-cordo-masculino-ouro-18k-piastrine-60cm-barato-_JM?variation=47126212632&hide_psmb=true#reco_item_pos=36&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
Painel Tokyo Para Tv Até 42 Polegadas Off White / Naturale,229,217.55,https://produto.mercadolivre.com.br/MLB-1759451376-painel-tokyo-para-tv-ate-42-polegadas-off-white-naturale-_JM?variation=173637031023&hide_psmb=true#reco_item_pos=37&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=00a6b349-ad71-4959-a53a-e122e1095684&deal_print_id=e63483d3-3995-46ed-b348-acf5d3b56b20&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:33
